code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
GGG,2014J,108118,M,East Anglian Region,A Level or Equivalent,N/A,35-55,1,60,N,Fail
DDD,2014B,588198,F,East Anglian Region,No Formal quals,80-90%,35-55,0,30,N,Distinction
BBB,2013J,656065,F,North Western Region,Post Graduate Qualification,10-20,0-35,0,325,N,Withdrawn
FFF,2013J,637347,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,90,N,Pass
FFF,2013J,545944,M,Wales,Lower Than A Level,20-30%,55<=,5,120,N,Pass
GGG,2013B,2481482,F,London Region,A Level or Equivalent,70-80%,35-55,5,90,N,Fail
BBB,2014B,592471,M,London Region,A Level or Equivalent,0-10%,55<=,2,225,N,Fail
GGG,2014B,578281,F,Wales,Post Graduate Qualification,70-80%,35-55,4,90,N,Pass
GGG,2014J,1033968,F,East Anglian Region,A Level or Equivalent,90-100%,55<=,2,80,N,Pass
GGG,2014B,393451,F,South West Region,HE Qualification,80-90%,55<=,0,280,Y,Distinction
CCC,2014B,551373,F,Scotland,Lower Than A Level,90-100%,0-35,1,140,N,Fail
EEE,2013B,585279,F,London Region,A Level or Equivalent,20-30%,0-35,2,90,N,Fail
AAA,2014J,229179,M,North Western Region,Lower Than A Level,90-100%,55<=,1,40,N,Pass
EEE,2013J,612361,M,London Region,A Level or Equivalent,N/A,55<=,5,90,Y,Withdrawn
CCC,2014J,556502,F,North Western Region,Lower Than A Level,60-70%,0-35,1,70,N,Withdrawn
GGG,2014B,2151748,F,Yorkshire Region,A Level or Equivalent,90-100%,35-55,0,100,N,Withdrawn
GGG,2013J,597206,M,Scotland,A Level or Equivalent,40-50%,35-55,5,300,N,Withdrawn
BBB,2014B,550205,F,Wales,A Level or Equivalent,90-100%,0-35,2,150,N,Pass
EEE,2013J,681016,M,North Western Region,No Formal quals,40-50%,0-35,0,655,N,Pass
EEE,2013J,231019,M,North Region,A Level or Equivalent,60-70%,55<=,0,330,N,Fail
FFF,2014J,411001,F,Yorkshire Region,No Formal quals,30-40%,0-35,5,30,Y,Withdrawn
BBB,2014J,1112555,F,West Midlands Region,No Formal quals,10-20,55<=,5,205,Y,Withdrawn
BBB,2014J,643021,F,South West Region,Post Graduate Qualification,50-60%,0-35,0,215,N,Fail
CCC,2013B,1444520,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,5,60,N,Withdrawn
BBB,2013J,600916,M,Yorkshire Region,Post Graduate Qualification,0-10%,0-35,5,150,N,Withdrawn
FFF,2014J,469887,M,London Region,A Level or Equivalent,80-90%,35-55,0,310,N,Pass
CCC,2013J,559139,M,North Western Region,A Level or Equivalent,30-40%,0-35,5,390,N,Fail
BBB,2013J,535620,F,North Region,A Level or Equivalent,60-70%,55<=,4,200,N,Withdrawn
BBB,2014J,583236,M,South West Region,Lower Than A Level,0-10%,55<=,2,180,N,Pass
EEE,2013J,681566,F,East Midlands Region,Lower Than A Level,10-20,55<=,6,630,N,Pass
CCC,2013J,27935,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,1,355,N,Withdrawn
FFF,2014J,2479413,M,East Midlands Region,Lower Than A Level,90-100%,0-35,5,430,Y,Distinction
GGG,2014J,625835,M,Scotland,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
FFF,2014J,648815,F,South East Region,A Level or Equivalent,0-10%,0-35,2,205,N,Withdrawn
AAA,2013B,631299,F,East Anglian Region,No Formal quals,10-20,0-35,5,50,N,Fail
GGG,2014J,437281,F,East Midlands Region,Lower Than A Level,30-40%,35-55,1,180,N,Withdrawn
FFF,2014J,592043,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,180,Y,Fail
DDD,2013J,537138,M,North Western Region,A Level or Equivalent,50-60%,55<=,0,175,N,Fail
GGG,2014J,601874,M,South Region,A Level or Equivalent,80-90%,0-35,2,70,Y,Pass
CCC,2014J,623416,F,East Midlands Region,HE Qualification,60-70%,35-55,0,280,Y,Fail
BBB,2014J,426782,M,North Region,A Level or Equivalent,50-60%,0-35,0,250,N,Fail
BBB,2013B,80358,F,London Region,A Level or Equivalent,0-10%,55<=,5,585,N,Withdrawn
DDD,2013J,595483,F,North Region,A Level or Equivalent,50-60%,55<=,5,30,N,Distinction
BBB,2014B,627366,M,Yorkshire Region,HE Qualification,50-60%,55<=,6,180,Y,Withdrawn
EEE,2014B,2284583,M,North Western Region,HE Qualification,40-50%,0-35,1,655,N,Withdrawn
BBB,2013B,415698,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,4,210,N,Pass
FFF,2014B,678110,F,South Region,Post Graduate Qualification,60-70%,0-35,0,325,N,Fail
FFF,2014J,391611,F,London Region,Lower Than A Level,0-10%,55<=,1,400,N,Pass
CCC,2013B,162337,F,West Midlands Region,HE Qualification,70-80%,55<=,0,210,Y,Pass
CCC,2014B,613106,F,South Region,A Level or Equivalent,90-100%,0-35,5,310,N,Withdrawn
FFF,2014B,601360,F,Scotland,A Level or Equivalent,0-10%,0-35,2,100,N,Fail
GGG,2014J,505930,M,West Midlands Region,A Level or Equivalent,30-40%,55<=,6,370,N,Pass
FFF,2014J,537328,F,London Region,A Level or Equivalent,80-90%,0-35,0,390,N,Withdrawn
FFF,2013J,2039190,F,South East Region,HE Qualification,10-20,0-35,0,310,N,Pass
EEE,2014J,595388,M,South West Region,A Level or Equivalent,60-70%,0-35,2,60,N,Withdrawn
GGG,2014J,355034,M,London Region,HE Qualification,30-40%,0-35,4,75,N,Pass
BBB,2014J,594554,M,Scotland,A Level or Equivalent,10-20,35-55,2,170,N,Distinction
GGG,2013B,445760,M,Wales,A Level or Equivalent,90-100%,0-35,0,145,N,Withdrawn
FFF,2013B,2254637,F,East Midlands Region,A Level or Equivalent,30-40%,55<=,2,195,N,Fail
BBB,2013J,94749,M,South East Region,A Level or Equivalent,40-50%,55<=,2,115,Y,Withdrawn
DDD,2014J,598480,M,North Western Region,A Level or Equivalent,10-20,55<=,0,45,N,Pass
CCC,2013J,623780,F,North Region,Lower Than A Level,10-20,0-35,0,150,N,Fail
CCC,2014B,547266,M,South Region,Lower Than A Level,50-60%,35-55,0,120,N,Distinction
AAA,2013B,572397,M,Scotland,A Level or Equivalent,20-30%,35-55,3,175,Y,Distinction
BBB,2013B,2631225,F,Wales,HE Qualification,0-10%,35-55,4,240,N,Distinction
DDD,2014B,688545,M,South Region,Lower Than A Level,90-100%,35-55,3,255,Y,Pass
GGG,2014J,417986,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,6,105,N,Pass
FFF,2013J,2404530,M,East Anglian Region,HE Qualification,10-20,0-35,0,115,N,Withdrawn
DDD,2014J,322745,F,South West Region,HE Qualification,30-40%,0-35,2,330,N,Fail
CCC,2014J,549087,M,Yorkshire Region,No Formal quals,50-60%,0-35,3,80,N,Pass
FFF,2013B,604643,M,North Western Region,Lower Than A Level,30-40%,35-55,1,540,N,Pass
AAA,2013J,104054,F,Wales,HE Qualification,0-10%,35-55,5,60,N,Fail
CCC,2013J,287499,M,South West Region,HE Qualification,70-80%,0-35,2,40,N,Withdrawn
GGG,2014B,552560,F,Scotland,A Level or Equivalent,80-90%,0-35,4,60,N,Fail
DDD,2014J,608062,M,South East Region,A Level or Equivalent,60-70%,0-35,0,210,Y,Withdrawn
FFF,2014J,2620279,M,Scotland,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
BBB,2013J,617717,M,Scotland,A Level or Equivalent,0-10%,0-35,0,420,N,Withdrawn
GGG,2014J,2475591,M,Scotland,A Level or Equivalent,10-20,0-35,4,225,N,Fail
FFF,2013J,559603,F,West Midlands Region,HE Qualification,70-80%,0-35,4,120,N,Withdrawn
BBB,2014J,652318,F,South East Region,A Level or Equivalent,50-60%,35-55,0,110,N,Withdrawn
FFF,2014J,511469,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,3,235,N,Distinction
DDD,2013J,565607,M,Scotland,A Level or Equivalent,40-50%,55<=,2,585,N,Distinction
CCC,2014J,592172,M,South Region,A Level or Equivalent,90-100%,0-35,0,400,Y,Distinction
GGG,2014B,625182,F,North Region,A Level or Equivalent,40-50%,0-35,0,540,N,Pass
AAA,2014J,609764,F,Scotland,Post Graduate Qualification,30-40%,0-35,1,315,N,Withdrawn
EEE,2014J,680733,F,Scotland,A Level or Equivalent,50-60%,0-35,3,370,N,Fail
FFF,2013J,599553,F,North Region,A Level or Equivalent,30-40%,0-35,3,585,Y,Fail
BBB,2014J,574730,M,London Region,A Level or Equivalent,30-40%,35-55,6,655,N,Distinction
FFF,2014B,699135,M,South East Region,No Formal quals,20-30%,35-55,2,120,Y,Fail
FFF,2014J,43958,F,South Region,A Level or Equivalent,40-50%,0-35,0,90,N,Fail
BBB,2013J,620200,F,Wales,A Level or Equivalent,0-10%,0-35,1,150,Y,Withdrawn
DDD,2014B,591574,M,West Midlands Region,No Formal quals,0-10%,35-55,3,155,N,Pass
DDD,2013J,511001,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
BBB,2014J,270764,F,London Region,No Formal quals,90-100%,0-35,1,235,N,Withdrawn
BBB,2014J,588382,M,East Anglian Region,HE Qualification,40-50%,55<=,0,480,N,Withdrawn
FFF,2013J,678795,F,South Region,Lower Than A Level,40-50%,0-35,6,315,Y,Pass
EEE,2013J,691353,M,South Region,HE Qualification,20-30%,0-35,1,420,Y,Fail
GGG,2014J,467230,M,North Region,A Level or Equivalent,40-50%,55<=,5,60,N,Distinction
EEE,2014B,2423655,M,London Region,No Formal quals,30-40%,35-55,0,330,Y,Fail
CCC,2013J,2002727,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,105,N,Pass
FFF,2014J,524431,M,Wales,A Level or Equivalent,0-10%,35-55,3,360,Y,Pass
DDD,2014J,2550946,M,Yorkshire Region,HE Qualification,70-80%,35-55,6,360,N,Withdrawn
DDD,2013J,525781,M,East Midlands Region,HE Qualification,40-50%,55<=,0,115,N,Fail
FFF,2013B,630137,F,East Anglian Region,Lower Than A Level,60-70%,55<=,0,115,N,Pass
BBB,2013B,605306,F,South Region,Post Graduate Qualification,30-40%,0-35,5,220,N,Pass
DDD,2013J,303331,M,South West Region,Lower Than A Level,10-20,0-35,2,140,N,Fail
AAA,2014J,534983,F,Yorkshire Region,Lower Than A Level,N/A,0-35,0,140,N,Withdrawn
CCC,2013J,588117,M,Ireland,Lower Than A Level,10-20,0-35,4,355,N,Withdrawn
BBB,2013J,561878,M,North Region,HE Qualification,60-70%,0-35,0,390,N,Pass
BBB,2013J,418956,M,North Western Region,Lower Than A Level,50-60%,0-35,5,70,N,Pass
BBB,2013B,561072,M,East Anglian Region,A Level or Equivalent,50-60%,55<=,6,90,Y,Fail
BBB,2013J,629535,M,Wales,A Level or Equivalent,70-80%,0-35,0,105,Y,Pass
DDD,2014B,595164,F,South Region,A Level or Equivalent,30-40%,0-35,1,325,Y,Withdrawn
FFF,2013J,1906919,M,Scotland,A Level or Equivalent,40-50%,35-55,0,135,N,Distinction
DDD,2013J,610771,M,Scotland,HE Qualification,40-50%,0-35,0,270,N,Pass
BBB,2013J,529201,F,North Western Region,A Level or Equivalent,50-60%,0-35,5,80,N,Fail
AAA,2014B,2346025,F,East Midlands Region,Lower Than A Level,90-100%,55<=,0,70,N,Withdrawn
GGG,2013B,605118,F,Wales,A Level or Equivalent,70-80%,0-35,6,135,Y,Withdrawn
DDD,2013J,610718,M,South West Region,A Level or Equivalent,0-10%,0-35,0,30,N,Distinction
FFF,2014B,689095,F,Scotland,Post Graduate Qualification,30-40%,35-55,4,400,N,Distinction
DDD,2013J,623332,F,North Western Region,A Level or Equivalent,50-60%,55<=,0,50,Y,Distinction
DDD,2014J,467413,M,Yorkshire Region,Lower Than A Level,0-10%,55<=,5,75,Y,Distinction
GGG,2014J,608853,F,London Region,A Level or Equivalent,30-40%,55<=,1,240,N,Fail
DDD,2013J,634649,F,Ireland,A Level or Equivalent,70-80%,55<=,0,90,N,Withdrawn
AAA,2014J,647824,F,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,585,N,Distinction
BBB,2014B,420699,F,Ireland,A Level or Equivalent,70-80%,35-55,0,200,N,Distinction
BBB,2014B,528923,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,5,655,Y,Fail
FFF,2013J,488550,F,East Anglian Region,A Level or Equivalent,10-20,35-55,0,150,N,Pass
BBB,2013J,528846,M,Scotland,Lower Than A Level,80-90%,0-35,6,75,N,Withdrawn
BBB,2013J,604962,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,6,225,N,Withdrawn
EEE,2014B,132453,F,London Region,HE Qualification,50-60%,35-55,1,310,N,Fail
FFF,2014J,313975,M,North Region,Post Graduate Qualification,60-70%,35-55,0,180,N,Fail
FFF,2014J,2487982,F,South West Region,A Level or Equivalent,90-100%,0-35,1,40,N,Pass
DDD,2013B,609868,M,West Midlands Region,A Level or Equivalent,10-20,0-35,2,355,N,Withdrawn
DDD,2013J,258402,M,North Western Region,HE Qualification,90-100%,0-35,6,655,Y,Pass
CCC,2014B,2595457,M,North Western Region,Lower Than A Level,20-30%,0-35,6,430,N,Fail
AAA,2014B,600648,M,Yorkshire Region,HE Qualification,30-40%,35-55,5,50,N,Withdrawn
GGG,2014J,596420,M,South Region,A Level or Equivalent,20-30%,35-55,0,85,N,Distinction
CCC,2013J,2435050,M,East Anglian Region,Post Graduate Qualification,N/A,0-35,0,280,N,Pass
DDD,2013J,646685,M,Scotland,A Level or Equivalent,10-20,0-35,4,90,Y,Pass
GGG,2014J,34662,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,1,140,N,Fail
FFF,2013J,571233,M,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,90,N,Pass
BBB,2013J,440375,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,40,N,Distinction
CCC,2013J,554444,F,West Midlands Region,HE Qualification,0-10%,35-55,5,255,N,Withdrawn
CCC,2014J,655972,F,Scotland,HE Qualification,80-90%,0-35,1,110,N,Pass
GGG,2013J,374028,M,South East Region,Lower Than A Level,0-10%,0-35,6,190,N,Withdrawn
CCC,2013B,675888,F,Ireland,A Level or Equivalent,90-100%,55<=,6,215,Y,Distinction
CCC,2014J,631673,F,East Anglian Region,HE Qualification,50-60%,0-35,1,280,N,Pass
CCC,2013J,2662178,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,Y,Distinction
GGG,2014J,524730,M,East Anglian Region,Post Graduate Qualification,80-90%,0-35,2,315,N,Withdrawn
BBB,2013J,655930,M,North Western Region,Lower Than A Level,0-10%,35-55,4,330,N,Withdrawn
GGG,2013J,568973,M,Scotland,Lower Than A Level,80-90%,55<=,6,235,N,Pass
BBB,2014B,529197,M,South West Region,Lower Than A Level,40-50%,0-35,6,105,N,Distinction
FFF,2014J,392060,F,North Region,Post Graduate Qualification,70-80%,55<=,0,360,N,Distinction
BBB,2014J,384797,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,2,160,N,Withdrawn
FFF,2013J,435287,M,East Anglian Region,No Formal quals,20-30%,0-35,0,585,N,Withdrawn
BBB,2014J,593400,M,Scotland,Post Graduate Qualification,90-100%,35-55,2,360,N,Distinction
EEE,2013B,2158196,F,East Anglian Region,A Level or Equivalent,50-60%,55<=,6,225,N,Pass
BBB,2013J,548486,F,East Anglian Region,HE Qualification,60-70%,0-35,3,60,N,Fail
DDD,2013J,535390,M,Scotland,A Level or Equivalent,0-10%,0-35,4,45,N,Withdrawn
DDD,2013J,442590,F,East Midlands Region,Lower Than A Level,80-90%,55<=,0,90,N,Pass
EEE,2014J,432718,F,North Western Region,HE Qualification,10-20,0-35,2,630,N,Pass
BBB,2014J,615127,M,Yorkshire Region,Post Graduate Qualification,N/A,0-35,0,140,Y,Pass
BBB,2013J,582536,M,South Region,A Level or Equivalent,20-30%,35-55,1,420,Y,Withdrawn
DDD,2014J,513016,F,Scotland,No Formal quals,0-10%,0-35,0,95,Y,Fail
BBB,2014J,486994,M,East Anglian Region,Lower Than A Level,70-80%,55<=,0,50,Y,Pass
FFF,2014J,503023,M,Yorkshire Region,Lower Than A Level,80-90%,35-55,0,155,N,Withdrawn
GGG,2014B,692924,M,Scotland,A Level or Equivalent,30-40%,35-55,2,240,N,Pass
GGG,2014J,242149,M,West Midlands Region,No Formal quals,10-20,35-55,1,310,Y,Fail
FFF,2014J,569857,F,Scotland,A Level or Equivalent,60-70%,0-35,2,390,N,Pass
EEE,2013J,388912,M,Ireland,A Level or Equivalent,20-30%,55<=,6,180,N,Withdrawn
CCC,2014B,549498,M,London Region,Post Graduate Qualification,20-30%,55<=,0,90,N,Withdrawn
FFF,2014B,624152,M,South West Region,A Level or Equivalent,50-60%,0-35,0,85,N,Pass
DDD,2013B,506550,M,Wales,Lower Than A Level,30-40%,55<=,0,270,N,Distinction
BBB,2013B,515497,M,North Western Region,A Level or Equivalent,20-30%,35-55,5,430,Y,Pass
FFF,2014J,586784,M,South Region,A Level or Equivalent,20-30%,55<=,3,205,N,Distinction
BBB,2014J,550435,F,London Region,A Level or Equivalent,10-20,35-55,0,205,N,Withdrawn
BBB,2014J,632975,M,London Region,HE Qualification,50-60%,0-35,0,135,N,Withdrawn
FFF,2013B,697120,M,Scotland,A Level or Equivalent,90-100%,55<=,6,90,Y,Pass
BBB,2014J,295893,M,South East Region,A Level or Equivalent,50-60%,35-55,1,145,N,Withdrawn
FFF,2014J,631639,M,South Region,HE Qualification,0-10%,55<=,5,60,Y,Withdrawn
BBB,2014J,504737,M,East Anglian Region,Lower Than A Level,30-40%,0-35,1,190,Y,Pass
FFF,2013B,654062,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,170,N,Fail
GGG,2014B,568074,M,Scotland,No Formal quals,N/A,55<=,5,145,Y,Distinction
CCC,2014J,538210,M,North Western Region,Lower Than A Level,10-20,0-35,1,105,N,Distinction
GGG,2014J,640289,F,South West Region,HE Qualification,40-50%,55<=,5,140,N,Distinction
AAA,2013J,605759,M,Scotland,A Level or Equivalent,50-60%,55<=,5,140,Y,Pass
AAA,2014B,607339,M,London Region,A Level or Equivalent,20-30%,35-55,1,210,N,Fail
GGG,2013J,681854,F,London Region,A Level or Equivalent,50-60%,0-35,0,220,N,Pass
BBB,2014J,620519,M,North Region,A Level or Equivalent,40-50%,0-35,6,140,N,Pass
CCC,2014B,576390,M,Ireland,A Level or Equivalent,60-70%,0-35,6,110,N,Fail
CCC,2013J,491474,M,South Region,No Formal quals,40-50%,55<=,0,585,N,Withdrawn
GGG,2013J,555151,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,5,300,Y,Withdrawn
EEE,2013J,492993,F,Scotland,A Level or Equivalent,30-40%,0-35,0,255,Y,Distinction
CCC,2013J,545124,F,East Anglian Region,Lower Than A Level,20-30%,0-35,3,390,N,Pass
DDD,2014B,596203,M,Wales,Lower Than A Level,10-20,35-55,0,100,Y,Distinction
DDD,2014J,429194,M,South Region,No Formal quals,20-30%,35-55,0,310,N,Withdrawn
DDD,2014B,536660,F,Ireland,A Level or Equivalent,80-90%,0-35,0,105,N,Pass
DDD,2013J,2266377,F,Scotland,No Formal quals,70-80%,55<=,5,280,N,Pass
CCC,2014B,623537,M,East Midlands Region,Lower Than A Level,90-100%,55<=,3,585,N,Pass
DDD,2013B,609708,M,East Midlands Region,No Formal quals,50-60%,0-35,3,210,Y,Pass
GGG,2013J,545521,F,South Region,A Level or Equivalent,50-60%,0-35,0,240,N,Distinction
GGG,2013J,2131008,M,East Midlands Region,No Formal quals,20-30%,35-55,0,50,N,Distinction
EEE,2014J,587860,M,Wales,A Level or Equivalent,40-50%,55<=,5,215,Y,Fail
DDD,2014J,628038,F,Scotland,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
AAA,2013J,688251,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,2,70,N,Pass
DDD,2013B,623815,F,South Region,Post Graduate Qualification,60-70%,0-35,6,630,N,Withdrawn
BBB,2013J,492357,M,East Midlands Region,A Level or Equivalent,N/A,35-55,0,30,N,Distinction
BBB,2014J,623289,M,South West Region,A Level or Equivalent,30-40%,55<=,0,60,N,Withdrawn
FFF,2014J,536442,M,London Region,Lower Than A Level,90-100%,35-55,5,80,N,Distinction
FFF,2013J,651798,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,585,N,Withdrawn
CCC,2014J,529211,M,North Western Region,Lower Than A Level,20-30%,55<=,4,130,N,Withdrawn
CCC,2013J,544053,M,East Anglian Region,Lower Than A Level,10-20,35-55,6,360,N,Fail
CCC,2013B,175991,F,Scotland,A Level or Equivalent,90-100%,0-35,6,130,Y,Fail
AAA,2014J,642968,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,3,315,Y,Withdrawn
GGG,2014J,656029,M,Yorkshire Region,Lower Than A Level,30-40%,55<=,0,105,N,Withdrawn
BBB,2013J,134847,F,Scotland,Lower Than A Level,90-100%,35-55,1,120,N,Pass
CCC,2014J,559139,M,South East Region,Lower Than A Level,0-10%,0-35,6,345,N,Pass
GGG,2013J,577659,M,Wales,No Formal quals,0-10%,35-55,6,60,Y,Withdrawn
CCC,2014B,574983,F,Wales,A Level or Equivalent,30-40%,55<=,0,355,N,Withdrawn
BBB,2013J,630948,M,Yorkshire Region,HE Qualification,70-80%,0-35,1,270,N,Withdrawn
EEE,2013J,529550,M,Wales,A Level or Equivalent,70-80%,55<=,0,235,N,Pass
BBB,2013J,689198,F,Scotland,Lower Than A Level,50-60%,35-55,1,55,Y,Pass
CCC,2014J,90901,M,South Region,A Level or Equivalent,70-80%,55<=,1,45,N,Withdrawn
CCC,2014J,582125,M,Scotland,Lower Than A Level,80-90%,0-35,0,145,N,Fail
EEE,2014B,553963,M,London Region,HE Qualification,20-30%,0-35,6,50,N,Pass
FFF,2013J,584178,F,South Region,No Formal quals,0-10%,55<=,0,105,Y,Pass
AAA,2014J,477825,M,North Western Region,HE Qualification,20-30%,0-35,5,50,N,Pass
GGG,2013J,2558365,F,North Western Region,No Formal quals,40-50%,0-35,1,330,N,Withdrawn
GGG,2013J,601375,F,North Region,A Level or Equivalent,30-40%,55<=,1,115,Y,Distinction
FFF,2014J,692547,M,West Midlands Region,No Formal quals,N/A,35-55,3,165,Y,Pass
DDD,2014B,604789,M,North Western Region,A Level or Equivalent,30-40%,35-55,5,240,N,Pass
DDD,2014J,169079,F,South Region,No Formal quals,60-70%,0-35,4,170,N,Pass
BBB,2013J,464615,M,East Midlands Region,A Level or Equivalent,20-30%,35-55,1,540,N,Withdrawn
FFF,2014J,592749,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,270,N,Pass
FFF,2013J,134143,F,South Region,A Level or Equivalent,20-30%,0-35,1,400,N,Fail
BBB,2014J,646957,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,6,100,N,Pass
FFF,2014J,591845,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,250,N,Pass
GGG,2014B,574841,M,Yorkshire Region,No Formal quals,70-80%,0-35,2,585,N,Pass
GGG,2014J,388738,M,East Anglian Region,A Level or Equivalent,40-50%,55<=,6,120,N,Pass
BBB,2013J,144745,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,75,Y,Fail
BBB,2014J,2488713,F,East Midlands Region,Lower Than A Level,50-60%,0-35,5,225,N,Pass
GGG,2013J,641504,F,North Region,A Level or Equivalent,10-20,0-35,3,175,Y,Pass
AAA,2013B,200773,F,South West Region,HE Qualification,80-90%,35-55,6,225,Y,Withdrawn
DDD,2014J,543919,M,South West Region,Lower Than A Level,20-30%,55<=,6,160,Y,Withdrawn
BBB,2014B,590128,M,London Region,A Level or Equivalent,30-40%,55<=,4,75,N,Distinction
BBB,2014J,149693,M,North Western Region,A Level or Equivalent,60-70%,55<=,1,255,Y,Pass
CCC,2014J,621370,M,London Region,A Level or Equivalent,N/A,0-35,0,50,N,Pass
GGG,2014J,125063,F,Scotland,A Level or Equivalent,0-10%,55<=,0,90,Y,Pass
DDD,2014B,381439,M,South West Region,A Level or Equivalent,60-70%,35-55,0,180,Y,Pass
DDD,2013B,1622020,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,6,210,N,Withdrawn
FFF,2014J,1492408,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,70,N,Pass
BBB,2013J,318919,M,Wales,A Level or Equivalent,90-100%,35-55,4,75,N,Fail
AAA,2013J,581353,M,Ireland,A Level or Equivalent,90-100%,55<=,1,175,N,Pass
DDD,2013B,2588201,F,South East Region,A Level or Equivalent,80-90%,35-55,5,430,N,Withdrawn
BBB,2014J,590713,M,North Region,Lower Than A Level,N/A,55<=,5,630,N,Fail
GGG,2014J,2362169,M,South East Region,A Level or Equivalent,60-70%,55<=,0,90,Y,Withdrawn
