code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
BBB,2013J,175447,M,South Region,Post Graduate Qualification,60-70%,0-35,4,115,N,Pass
BBB,2014J,544091,F,Yorkshire Region,No Formal quals,80-90%,35-55,0,40,N,Pass
FFF,2014J,585342,M,Wales,A Level or Equivalent,20-30%,35-55,3,210,N,Fail
GGG,2014B,601266,M,North Western Region,A Level or Equivalent,30-40%,0-35,1,240,Y,Distinction
GGG,2013J,552007,F,East Anglian Region,A Level or Equivalent,90-100%,55<=,5,90,N,Pass
EEE,2013J,572599,M,South East Region,Post Graduate Qualification,0-10%,0-35,2,120,N,Pass
DDD,2014J,525700,F,London Region,Lower Than A Level,70-80%,35-55,5,250,Y,Withdrawn
BBB,2014B,483243,M,East Midlands Region,Post Graduate Qualification,60-70%,55<=,5,585,Y,Withdrawn
FFF,2013J,488382,M,East Midlands Region,Post Graduate Qualification,70-80%,55<=,3,200,Y,Pass
DDD,2014J,633198,F,Wales,A Level or Equivalent,10-20,0-35,6,540,Y,Withdrawn
CCC,2014J,645170,M,North Western Region,HE Qualification,10-20,55<=,0,60,N,Fail
DDD,2013J,253577,F,South Region,A Level or Equivalent,50-60%,55<=,4,255,N,Withdrawn
BBB,2013J,596589,M,Yorkshire Region,Post Graduate Qualification,10-20,0-35,6,70,N,Pass
GGG,2013J,508940,F,Scotland,Lower Than A Level,70-80%,55<=,1,170,Y,Fail
GGG,2014J,162650,M,East Anglian Region,A Level or Equivalent,0-10%,35-55,1,270,Y,Distinction
DDD,2014B,489455,M,North Western Region,No Formal quals,20-30%,35-55,6,65,N,Pass
GGG,2014J,560329,F,South Region,Post Graduate Qualification,70-80%,35-55,1,130,Y,Fail
AAA,2014B,680261,F,Scotland,A Level or Equivalent,30-40%,35-55,3,105,N,Fail
CCC,2014B,507941,M,North Western Region,A Level or Equivalent,40-50%,35-55,3,310,Y,Fail
FFF,2014B,2492219,M,London Region,A Level or Equivalent,50-60%,35-55,0,420,Y,Distinction
FFF,2013J,645174,M,North Western Region,A Level or Equivalent,60-70%,0-35,6,250,N,Fail
EEE,2013J,591410,M,Wales,A Level or Equivalent,40-50%,0-35,6,255,N,Fail
EEE,2013J,261342,M,South East Region,A Level or Equivalent,80-90%,0-35,5,75,N,Distinction
GGG,2013J,648274,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,40,N,Pass
GGG,2013J,370129,M,Scotland,Lower Than A Level,10-20,35-55,5,65,N,Pass
BBB,2013J,633403,F,East Midlands Region,Lower Than A Level,0-10%,0-35,4,310,N,Fail
GGG,2013B,625078,M,Ireland,Lower Than A Level,50-60%,55<=,2,370,N,Fail
FFF,2014J,468908,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,180,N,Distinction
CCC,2013J,561865,F,South West Region,No Formal quals,30-40%,35-55,0,345,N,Withdrawn
GGG,2013J,345455,M,Scotland,Lower Than A Level,70-80%,0-35,4,325,Y,Distinction
EEE,2013J,2049668,M,South West Region,HE Qualification,0-10%,55<=,1,225,N,Pass
BBB,2014J,49123,M,West Midlands Region,A Level or Equivalent,40-50%,35-55,5,235,N,Withdrawn
DDD,2014J,648469,F,East Anglian Region,Lower Than A Level,40-50%,35-55,6,30,Y,Distinction
DDD,2013J,604338,F,North Region,A Level or Equivalent,60-70%,55<=,5,155,N,Pass
EEE,2014B,655634,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,370,N,Distinction
DDD,2013J,603579,F,East Anglian Region,Lower Than A Level,50-60%,55<=,6,255,N,Distinction
DDD,2014B,687216,M,South Region,Post Graduate Qualification,50-60%,35-55,1,140,Y,Fail
GGG,2014B,571276,M,North Region,A Level or Equivalent,30-40%,35-55,5,225,N,Fail
AAA,2014J,634746,M,London Region,A Level or Equivalent,0-10%,0-35,0,150,N,Withdrawn
DDD,2013J,583964,M,Scotland,No Formal quals,80-90%,55<=,6,300,N,Withdrawn
GGG,2014J,114999,F,South West Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail
DDD,2013J,1534494,M,West Midlands Region,No Formal quals,20-30%,35-55,5,45,N,Pass
EEE,2014J,420762,F,South East Region,Lower Than A Level,90-100%,0-35,5,180,N,Distinction
CCC,2014B,653793,F,West Midlands Region,HE Qualification,80-90%,0-35,5,150,N,Fail
GGG,2014J,634796,F,West Midlands Region,No Formal quals,30-40%,35-55,6,280,Y,Fail
GGG,2014J,281651,F,South East Region,HE Qualification,30-40%,55<=,0,85,N,Pass
FFF,2013B,696844,F,Wales,HE Qualification,50-60%,35-55,5,345,N,Pass
CCC,2014B,226879,F,Scotland,A Level or Equivalent,30-40%,0-35,2,400,N,Pass
DDD,2014J,392664,M,Yorkshire Region,No Formal quals,60-70%,0-35,2,225,N,Pass
FFF,2013J,618590,M,London Region,A Level or Equivalent,60-70%,0-35,2,140,N,Fail
BBB,2014J,543202,M,Scotland,No Formal quals,70-80%,0-35,2,170,N,Fail
GGG,2014J,569876,F,London Region,HE Qualification,80-90%,55<=,6,30,N,Pass
AAA,2013J,579718,M,East Midlands Region,No Formal quals,0-10%,35-55,1,60,N,Pass
BBB,2014J,630415,M,North Region,Lower Than A Level,50-60%,35-55,1,160,N,Pass
FFF,2014J,252149,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,110,Y,Withdrawn
BBB,2013J,495674,M,West Midlands Region,Lower Than A Level,N/A,55<=,6,55,N,Fail
BBB,2013J,582305,M,Wales,A Level or Equivalent,40-50%,0-35,0,355,N,Pass
GGG,2014B,467292,M,South Region,No Formal quals,10-20,55<=,6,170,N,Pass
BBB,2014J,633679,F,Ireland,HE Qualification,10-20,0-35,5,100,Y,Pass
CCC,2014B,622362,M,Scotland,A Level or Equivalent,60-70%,0-35,2,585,N,Withdrawn
BBB,2013B,1639699,M,West Midlands Region,HE Qualification,70-80%,55<=,1,60,N,Fail
FFF,2014J,2608626,M,Scotland,A Level or Equivalent,60-70%,35-55,2,215,N,Fail
AAA,2014B,618913,M,Scotland,No Formal quals,50-60%,0-35,5,100,Y,Distinction
GGG,2013J,909056,F,London Region,Lower Than A Level,80-90%,55<=,2,345,N,Pass
FFF,2013B,627613,M,Scotland,A Level or Equivalent,20-30%,35-55,0,140,N,Fail
DDD,2014J,1897054,M,South East Region,A Level or Equivalent,90-100%,35-55,5,225,N,Fail
DDD,2014B,104772,F,South West Region,A Level or Equivalent,N/A,35-55,5,270,N,Distinction
CCC,2014J,2260861,F,Scotland,Lower Than A Level,60-70%,35-55,0,250,N,Pass
FFF,2014B,650027,M,London Region,A Level or Equivalent,40-50%,0-35,3,65,N,Pass
FFF,2014B,1861445,M,South East Region,Post Graduate Qualification,80-90%,0-35,0,120,N,Fail
BBB,2014J,675096,M,Ireland,A Level or Equivalent,50-60%,55<=,2,325,Y,Fail
DDD,2013J,109907,M,Ireland,Post Graduate Qualification,70-80%,35-55,1,220,N,Pass
AAA,2014J,537929,F,London Region,A Level or Equivalent,20-30%,35-55,0,115,N,Pass
FFF,2014J,2643777,F,West Midlands Region,HE Qualification,10-20,0-35,4,55,N,Fail
BBB,2013B,545083,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,6,30,Y,Distinction
GGG,2013J,2289071,M,Ireland,A Level or Equivalent,60-70%,35-55,2,330,Y,Fail
BBB,2013J,632190,F,London Region,HE Qualification,10-20,0-35,0,255,N,Distinction
EEE,2013B,683642,F,South East Region,A Level or Equivalent,10-20,35-55,1,70,N,Withdrawn
GGG,2013B,690585,F,South Region,Lower Than A Level,20-30%,35-55,2,390,N,Distinction
EEE,2014J,2533407,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,5,220,Y,Pass
FFF,2013J,201655,M,Yorkshire Region,HE Qualification,30-40%,0-35,4,170,N,Pass
FFF,2014J,423147,M,South Region,Post Graduate Qualification,50-60%,0-35,3,420,N,Pass
GGG,2014J,610402,M,South East Region,Post Graduate Qualification,20-30%,35-55,0,400,N,Pass
GGG,2013J,679255,F,South East Region,A Level or Equivalent,0-10%,0-35,4,300,Y,Distinction
GGG,2014B,565838,F,Ireland,A Level or Equivalent,70-80%,55<=,0,330,N,Distinction
CCC,2014B,634176,M,Ireland,Lower Than A Level,50-60%,55<=,3,105,N,Pass
BBB,2014J,358075,M,East Midlands Region,Lower Than A Level,30-40%,0-35,4,250,Y,Pass
DDD,2013J,683550,F,London Region,A Level or Equivalent,10-20,0-35,0,105,N,Distinction
DDD,2013J,697390,F,London Region,Lower Than A Level,N/A,55<=,1,630,N,Distinction
GGG,2013J,620982,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn
CCC,2014J,2008262,F,South West Region,Post Graduate Qualification,80-90%,35-55,1,330,N,Fail
FFF,2013B,693871,M,Scotland,Lower Than A Level,80-90%,55<=,0,180,N,Withdrawn
BBB,2014B,472290,M,South Region,A Level or Equivalent,70-80%,0-35,6,345,N,Distinction
AAA,2014J,2036893,F,London Region,No Formal quals,20-30%,55<=,5,540,N,Distinction
DDD,2013J,291701,M,Scotland,A Level or Equivalent,30-40%,0-35,1,135,Y,Withdrawn
CCC,2014J,647684,F,South East Region,HE Qualification,70-80%,0-35,1,315,Y,Fail
CCC,2013J,600632,M,East Anglian Region,Lower Than A Level,N/A,55<=,2,60,Y,Withdrawn
AAA,2014J,501053,F,South West Region,Lower Than A Level,40-50%,0-35,4,200,N,Fail
FFF,2013B,633990,M,Ireland,Lower Than A Level,30-40%,55<=,6,300,N,Withdrawn
BBB,2014J,529566,F,London Region,Lower Than A Level,80-90%,0-35,0,280,N,Fail
DDD,2014B,359149,F,South West Region,HE Qualification,N/A,35-55,4,315,N,Withdrawn
FFF,2014B,571143,M,South East Region,Lower Than A Level,40-50%,0-35,2,110,Y,Distinction
GGG,2014B,289179,M,West Midlands Region,A Level or Equivalent,40-50%,55<=,1,30,N,Withdrawn
FFF,2014J,64901,F,South West Region,A Level or Equivalent,50-60%,0-35,4,585,N,Distinction
GGG,2014B,556788,M,North Western Region,Lower Than A Level,0-10%,0-35,3,430,N,Withdrawn
CCC,2014B,291516,M,North Western Region,Lower Than A Level,40-50%,0-35,6,105,Y,Withdrawn
AAA,2013B,611173,F,North Region,HE Qualification,20-30%,35-55,0,195,N,Pass
GGG,2013J,677947,F,Scotland,A Level or Equivalent,30-40%,35-55,4,540,Y,Pass
CCC,2014J,59370,F,South West Region,Lower Than A Level,70-80%,0-35,4,280,N,Withdrawn
DDD,2014J,594246,F,South East Region,No Formal quals,0-10%,0-35,6,160,N,Distinction
FFF,2014J,522383,F,East Anglian Region,HE Qualification,N/A,0-35,5,325,N,Fail
GGG,2014J,585166,M,West Midlands Region,HE Qualification,70-80%,35-55,3,355,N,Pass
BBB,2014J,554331,M,Wales,Lower Than A Level,60-70%,35-55,6,145,Y,Fail
DDD,2013B,398496,M,North Western Region,A Level or Equivalent,90-100%,35-55,0,140,Y,Fail
GGG,2014B,518359,F,West Midlands Region,A Level or Equivalent,60-70%,35-55,6,345,N,Distinction
GGG,2013J,2573353,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,6,300,Y,Withdrawn
GGG,2014B,532846,F,Ireland,A Level or Equivalent,50-60%,0-35,0,135,Y,Fail
DDD,2014J,700458,M,East Anglian Region,Lower Than A Level,0-10%,35-55,6,420,N,Pass
BBB,2014B,547506,M,Scotland,A Level or Equivalent,40-50%,0-35,1,210,N,Distinction
EEE,2014B,2574528,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,30,Y,Fail
GGG,2014B,627527,F,South West Region,No Formal quals,50-60%,55<=,6,355,N,Pass
DDD,2013J,2045139,M,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,155,Y,Fail
AAA,2014J,540310,F,Yorkshire Region,A Level or Equivalent,20-30%,55<=,0,420,N,Distinction
GGG,2014J,184925,F,Scotland,A Level or Equivalent,30-40%,55<=,1,50,N,Distinction
GGG,2014J,628245,F,North Western Region,Lower Than A Level,60-70%,0-35,6,170,Y,Fail
FFF,2013J,426059,M,North Region,HE Qualification,20-30%,35-55,2,310,N,Distinction
DDD,2014B,649119,M,North Western Region,A Level or Equivalent,20-30%,35-55,4,70,N,Pass
BBB,2013J,646750,F,North Region,No Formal quals,40-50%,55<=,2,400,Y,Pass
BBB,2014J,633432,F,East Anglian Region,Lower Than A Level,90-100%,0-35,2,120,N,Fail
FFF,2014J,629234,F,Yorkshire Region,No Formal quals,40-50%,35-55,5,480,N,Fail
FFF,2013J,535542,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,6,90,N,Pass
FFF,2014B,674911,M,South East Region,Post Graduate Qualification,40-50%,0-35,2,70,Y,Distinction
BBB,2013J,651324,M,London Region,Lower Than A Level,10-20,0-35,4,180,N,Pass
AAA,2014B,576714,M,Wales,Lower Than A Level,60-70%,0-35,3,210,N,Pass
GGG,2014J,528517,M,North Western Region,HE Qualification,0-10%,35-55,5,115,N,Pass
CCC,2014J,588464,M,North Western Region,Lower Than A Level,50-60%,55<=,0,150,N,Withdrawn
BBB,2014B,594872,F,Yorkshire Region,Post Graduate Qualification,10-20,35-55,1,115,Y,Fail
BBB,2014J,622239,F,South West Region,Lower Than A Level,50-60%,35-55,0,540,N,Pass
BBB,2014J,595386,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,1,225,N,Distinction
BBB,2014B,694951,F,Scotland,A Level or Equivalent,60-70%,35-55,0,90,N,Distinction
FFF,2014J,633890,M,North Region,A Level or Equivalent,N/A,35-55,0,50,N,Withdrawn
GGG,2013B,623111,M,North Region,Post Graduate Qualification,60-70%,35-55,0,325,N,Fail
CCC,2014J,679971,M,Wales,HE Qualification,10-20,55<=,0,255,Y,Withdrawn
DDD,2013J,580458,M,London Region,A Level or Equivalent,10-20,35-55,0,60,N,Fail
AAA,2013J,331104,F,South Region,Post Graduate Qualification,90-100%,35-55,0,55,N,Fail
CCC,2014J,567402,F,West Midlands Region,HE Qualification,60-70%,35-55,1,540,Y,Fail
FFF,2014B,677721,M,South Region,Post Graduate Qualification,N/A,0-35,5,155,N,Withdrawn
CCC,2014B,696578,F,London Region,A Level or Equivalent,50-60%,35-55,5,240,Y,Fail
FFF,2013B,693938,M,Wales,HE Qualification,80-90%,55<=,6,75,N,Pass
FFF,2013J,324332,F,South West Region,A Level or Equivalent,0-10%,35-55,2,370,N,Pass
FFF,2013J,559113,M,East Anglian Region,Post Graduate Qualification,0-10%,35-55,4,115,Y,Pass
DDD,2014B,648380,M,Scotland,Lower Than A Level,90-100%,35-55,0,390,N,Fail
BBB,2014J,599448,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,6,110,N,Withdrawn
BBB,2014J,2503273,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,3,280,N,Distinction
FFF,2014B,582416,F,West Midlands Region,Post Graduate Qualification,90-100%,55<=,2,215,N,Distinction
GGG,2014J,616909,M,Wales,A Level or Equivalent,0-10%,55<=,1,205,N,Withdrawn
GGG,2014J,24391,F,East Anglian Region,A Level or Equivalent,N/A,0-35,1,200,N,Withdrawn
DDD,2014J,612750,M,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,95,N,Withdrawn
FFF,2014B,596646,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,2,210,Y,Distinction
BBB,2013J,630015,F,London Region,HE Qualification,80-90%,55<=,6,55,N,Pass
CCC,2014J,380952,F,Scotland,Lower Than A Level,50-60%,0-35,0,155,N,Pass
EEE,2014J,291544,M,East Midlands Region,Lower Than A Level,N/A,0-35,1,105,N,Fail
AAA,2013B,645078,M,South East Region,A Level or Equivalent,10-20,0-35,0,50,N,Fail
DDD,2013J,186380,M,Wales,Lower Than A Level,60-70%,0-35,1,310,N,Fail
CCC,2013J,318574,M,Scotland,HE Qualification,20-30%,0-35,1,235,Y,Distinction
GGG,2013J,606707,F,Scotland,A Level or Equivalent,40-50%,35-55,4,370,N,Withdrawn
BBB,2014J,1307784,M,West Midlands Region,Lower Than A Level,90-100%,55<=,3,145,N,Withdrawn
AAA,2013J,422340,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,1,255,Y,Distinction
GGG,2013J,383723,M,East Anglian Region,Lower Than A Level,30-40%,0-35,5,115,N,Pass
BBB,2013J,429015,M,East Midlands Region,No Formal quals,60-70%,0-35,5,215,N,Pass
GGG,2014J,568103,F,East Midlands Region,A Level or Equivalent,N/A,0-35,1,105,N,Pass
AAA,2014B,606908,F,East Midlands Region,Lower Than A Level,10-20,0-35,1,360,Y,Distinction
CCC,2013J,189624,M,London Region,A Level or Equivalent,40-50%,35-55,0,140,N,Withdrawn
BBB,2014J,2686365,M,South Region,A Level or Equivalent,50-60%,0-35,5,220,N,Fail
GGG,2014B,534323,F,Wales,Lower Than A Level,40-50%,35-55,0,135,N,Pass
BBB,2013J,53709,F,South Region,Lower Than A Level,50-60%,0-35,4,360,N,Fail
CCC,2013J,2413895,M,West Midlands Region,Lower Than A Level,0-10%,55<=,0,145,N,Withdrawn
GGG,2013J,2684993,M,North Western Region,No Formal quals,90-100%,35-55,1,325,N,Pass
GGG,2013J,145544,F,Ireland,A Level or Equivalent,70-80%,55<=,0,315,Y,Fail
CCC,2013B,1828112,F,South Region,A Level or Equivalent,30-40%,55<=,5,90,N,Withdrawn
FFF,2014B,243851,M,London Region,Post Graduate Qualification,20-30%,35-55,3,205,N,Withdrawn
GGG,2013J,569035,M,Scotland,A Level or Equivalent,80-90%,35-55,2,145,N,Withdrawn
FFF,2013J,592791,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,210,N,Distinction
FFF,2013J,553284,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,3,255,N,Pass
FFF,2014B,634479,F,South Region,A Level or Equivalent,80-90%,0-35,5,65,Y,Withdrawn
FFF,2013B,640712,F,Scotland,A Level or Equivalent,30-40%,0-35,4,420,N,Withdrawn
FFF,2014B,654565,M,South Region,A Level or Equivalent,90-100%,0-35,0,430,N,Distinction
DDD,2013J,654888,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,3,585,N,Fail
CCC,2014B,591321,F,North Western Region,A Level or Equivalent,30-40%,55<=,3,255,N,Withdrawn
GGG,2013B,616557,M,Scotland,A Level or Equivalent,30-40%,0-35,3,135,Y,Withdrawn
DDD,2014B,602666,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,5,30,N,Distinction
BBB,2013B,699498,F,North Western Region,HE Qualification,90-100%,35-55,0,235,Y,Withdrawn
FFF,2014J,611593,M,Wales,A Level or Equivalent,70-80%,0-35,5,325,N,Pass
DDD,2014J,414495,F,South Region,A Level or Equivalent,90-100%,0-35,0,315,N,Fail
AAA,2014J,605156,F,West Midlands Region,A Level or Equivalent,60-70%,35-55,5,90,N,Distinction
BBB,2013J,684473,M,East Anglian Region,No Formal quals,40-50%,0-35,3,180,N,Distinction
DDD,2014J,123598,F,West Midlands Region,No Formal quals,20-30%,35-55,5,95,N,Pass
AAA,2014B,548459,M,North Region,No Formal quals,50-60%,0-35,0,280,N,Fail
FFF,2014B,535800,F,Scotland,HE Qualification,N/A,55<=,6,110,Y,Withdrawn
FFF,2014B,544140,F,North Western Region,No Formal quals,80-90%,0-35,1,145,N,Fail
BBB,2013J,651828,F,Ireland,A Level or Equivalent,60-70%,0-35,6,280,N,Pass
CCC,2013B,394010,M,East Midlands Region,A Level or Equivalent,80-90%,55<=,2,210,N,Pass
FFF,2013B,539444,F,South West Region,A Level or Equivalent,70-80%,35-55,6,355,N,Withdrawn
BBB,2013J,2602809,M,London Region,No Formal quals,N/A,35-55,6,210,N,Fail
BBB,2014J,269204,M,Yorkshire Region,HE Qualification,10-20,35-55,4,400,N,Distinction
EEE,2014B,237506,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,6,90,Y,Distinction
AAA,2014J,58884,M,London Region,HE Qualification,50-60%,0-35,4,180,N,Withdrawn
BBB,2014J,515370,M,North Western Region,Lower Than A Level,30-40%,0-35,0,360,N,Distinction
GGG,2014J,74734,F,North Western Region,No Formal quals,10-20,35-55,5,130,Y,Distinction
FFF,2013J,1945240,F,London Region,Lower Than A Level,50-60%,0-35,3,300,Y,Pass
CCC,2014J,529509,F,Wales,No Formal quals,10-20,55<=,0,180,N,Distinction
AAA,2014J,635165,M,East Midlands Region,HE Qualification,90-100%,55<=,2,180,N,Withdrawn
BBB,2014B,684617,F,South West Region,No Formal quals,40-50%,0-35,6,255,Y,Distinction
BBB,2014J,677349,M,London Region,Lower Than A Level,90-100%,0-35,0,310,N,Withdrawn
EEE,2014J,628875,F,South Region,A Level or Equivalent,10-20,35-55,0,60,Y,Withdrawn
CCC,2013J,600966,M,North Region,Lower Than A Level,10-20,55<=,0,120,Y,Withdrawn
EEE,2013J,384153,M,Scotland,A Level or Equivalent,20-30%,55<=,0,200,Y,Fail
GGG,2013B,174094,M,Wales,A Level or Equivalent,10-20,55<=,0,330,N,Distinction
EEE,2014B,2388492,F,Yorkshire Region,Lower Than A Level,10-20,55<=,0,90,N,Withdrawn
GGG,2014J,372172,F,Scotland,HE Qualification,40-50%,55<=,1,160,Y,Fail
BBB,2013B,432862,F,London Region,No Formal quals,0-10%,0-35,0,180,Y,Withdrawn
EEE,2014J,650052,M,London Region,A Level or Equivalent,50-60%,35-55,0,100,N,Withdrawn
EEE,2014J,147793,M,London Region,A Level or Equivalent,90-100%,55<=,6,145,N,Withdrawn
DDD,2014B,650148,F,Scotland,HE Qualification,40-50%,35-55,1,75,N,Withdrawn
FFF,2014B,620801,M,London Region,No Formal quals,20-30%,0-35,1,345,N,Distinction
CCC,2014B,509780,F,Scotland,No Formal quals,30-40%,35-55,3,195,N,Fail
BBB,2014J,567754,M,South East Region,A Level or Equivalent,90-100%,0-35,6,130,Y,Withdrawn
FFF,2014J,566669,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,45,Y,Pass
GGG,2013B,650099,F,Scotland,Lower Than A Level,30-40%,55<=,5,540,Y,Pass
BBB,2013B,574590,F,Yorkshire Region,Post Graduate Qualification,30-40%,55<=,1,40,Y,Pass
CCC,2014B,610423,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,235,N,Pass
FFF,2013J,101279,F,Scotland,Lower Than A Level,30-40%,0-35,0,140,N,Pass
BBB,2013J,589471,F,South West Region,HE Qualification,80-90%,0-35,0,190,N,Fail
FFF,2014J,618994,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,210,N,Pass
BBB,2014J,434977,M,South West Region,A Level or Equivalent,90-100%,35-55,6,255,N,Pass
CCC,2014J,333993,M,South West Region,A Level or Equivalent,30-40%,55<=,3,50,N,Pass
DDD,2014J,306646,F,Yorkshire Region,HE Qualification,90-100%,55<=,1,585,N,Fail
BBB,2014B,629554,F,London Region,No Formal quals,40-50%,35-55,0,65,N,Pass
FFF,2014B,379265,M,South East Region,No Formal quals,20-30%,35-55,1,240,Y,Distinction
DDD,2013J,228513,F,Scotland,HE Qualification,20-30%,35-55,6,145,N,Distinction
DDD,2014J,1777511,F,West Midlands Region,No Formal quals,70-80%,0-35,5,370,N,Fail
CCC,2014J,629991,M,Yorkshire Region,A Level or Equivalent,10-20,35-55,2,135,N,Fail
BBB,2014J,598624,M,North Western Region,Lower Than A Level,20-30%,0-35,0,100,N,Distinction
FFF,2014J,608348,F,South Region,A Level or Equivalent,90-100%,55<=,0,100,N,Pass
GGG,2014J,599990,F,South Region,A Level or Equivalent,20-30%,35-55,0,135,N,Withdrawn
GGG,2014J,516057,M,North Western Region,HE Qualification,90-100%,0-35,2,370,Y,Withdrawn
EEE,2014J,482406,M,London Region,Lower Than A Level,20-30%,55<=,3,80,N,Pass
GGG,2014J,567859,F,East Anglian Region,Lower Than A Level,10-20,0-35,6,160,Y,Pass
DDD,2013J,574523,F,East Anglian Region,Lower Than A Level,80-90%,35-55,1,160,Y,Distinction
BBB,2014B,522428,M,East Midlands Region,Lower Than A Level,10-20,0-35,2,390,N,Pass
EEE,2013J,641470,F,London Region,Post Graduate Qualification,0-10%,55<=,1,200,Y,Withdrawn
FFF,2014B,593823,M,Scotland,A Level or Equivalent,50-60%,0-35,5,130,Y,Pass
GGG,2013J,294929,F,Scotland,No Formal quals,N/A,0-35,1,310,Y,Fail
DDD,2013J,181508,M,Scotland,Lower Than A Level,50-60%,35-55,0,420,Y,Withdrawn
GGG,2014B,532578,M,Yorkshire Region,HE Qualification,20-30%,0-35,1,150,Y,Pass
GGG,2014B,385937,F,North Western Region,A Level or Equivalent,20-30%,0-35,1,235,N,Distinction
GGG,2013B,556883,F,South West Region,Lower Than A Level,40-50%,35-55,6,480,Y,Fail
