code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
CCC,2013J,655115,M,East Midlands Region,Lower Than A Level,40-50%,0-35,1,140,N,Fail
BBB,2013B,485762,F,East Anglian Region,Post Graduate Qualification,80-90%,0-35,0,240,N,Pass
EEE,2013J,200506,M,North Western Region,Lower Than A Level,40-50%,0-35,6,205,Y,Withdrawn
DDD,2013J,249357,F,London Region,A Level or Equivalent,40-50%,0-35,0,225,N,Withdrawn
CCC,2014J,535620,M,London Region,A Level or Equivalent,30-40%,35-55,2,180,N,Distinction
BBB,2014J,53300,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,175,N,Withdrawn
FFF,2013J,48152,F,South Region,A Level or Equivalent,0-10%,0-35,0,180,N,Pass
FFF,2013J,421179,M,East Anglian Region,Lower Than A Level,10-20,55<=,0,120,N,Pass
BBB,2013J,2627449,M,North Western Region,Lower Than A Level,70-80%,0-35,0,210,Y,Distinction
FFF,2013J,551791,M,South Region,Post Graduate Qualification,0-10%,0-35,0,130,Y,Pass
BBB,2014J,647791,M,Wales,No Formal quals,10-20,0-35,2,400,Y,Withdrawn
BBB,2014J,561640,M,South Region,A Level or Equivalent,0-10%,35-55,6,55,N,Fail
AAA,2013J,628176,M,South East Region,HE Qualification,40-50%,55<=,0,65,N,Distinction
FFF,2014J,610400,M,North Region,A Level or Equivalent,60-70%,0-35,0,90,N,Withdrawn
DDD,2013J,396210,M,Yorkshire Region,A Level or Equivalent,30-40%,55<=,4,325,N,Distinction
DDD,2014J,649849,M,London Region,A Level or Equivalent,10-20,0-35,1,250,Y,Distinction
GGG,2014B,683340,M,West Midlands Region,Post Graduate Qualification,70-80%,0-35,3,50,N,Fail
EEE,2014B,551134,F,Scotland,A Level or Equivalent,30-40%,55<=,0,280,Y,Pass
CCC,2014B,383629,F,South East Region,No Formal quals,50-60%,0-35,1,155,Y,Distinction
GGG,2013J,384203,M,North Western Region,HE Qualification,10-20,0-35,1,210,N,Pass
BBB,2014J,328942,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,75,N,Fail
GGG,2014J,2156733,F,North Region,No Formal quals,30-40%,0-35,0,175,N,Pass
GGG,2013J,582311,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,3,180,N,Pass
CCC,2014B,685913,F,South East Region,Lower Than A Level,20-30%,0-35,4,80,N,Withdrawn
CCC,2014B,634744,M,Scotland,A Level or Equivalent,20-30%,0-35,5,60,N,Withdrawn
GGG,2014J,504936,M,South East Region,A Level or Equivalent,20-30%,0-35,5,150,N,Pass
BBB,2014J,599292,F,Ireland,A Level or Equivalent,40-50%,0-35,0,540,N,Distinction
FFF,2014J,524598,M,South East Region,A Level or Equivalent,10-20,55<=,5,430,N,Pass
BBB,2014B,374266,M,Scotland,Lower Than A Level,50-60%,0-35,6,65,N,Fail
DDD,2013J,542164,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,80,N,Fail
FFF,2014B,124944,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,1,60,Y,Pass
CCC,2014J,541977,M,Ireland,HE Qualification,60-70%,0-35,2,235,N,Withdrawn
DDD,2013J,291037,M,South East Region,Post Graduate Qualification,0-10%,0-35,0,75,Y,Pass
FFF,2014J,197759,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,195,N,Pass
FFF,2014J,579203,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,2,280,N,Distinction
DDD,2014J,608669,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
FFF,2014J,678127,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,325,N,Withdrawn
FFF,2014J,1763653,F,North Western Region,HE Qualification,N/A,35-55,3,175,N,Pass
GGG,2013J,683832,F,Scotland,No Formal quals,70-80%,35-55,3,360,N,Distinction
DDD,2014B,530493,F,Scotland,A Level or Equivalent,20-30%,55<=,0,655,N,Fail
FFF,2013B,192375,M,South Region,A Level or Equivalent,90-100%,55<=,5,325,Y,Withdrawn
FFF,2014J,557232,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,655,N,Pass
CCC,2014B,588628,F,North Region,Lower Than A Level,10-20,55<=,0,345,Y,Withdrawn
DDD,2014J,90243,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,6,30,N,Pass
FFF,2013J,592658,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,5,360,Y,Withdrawn
BBB,2014J,443108,M,West Midlands Region,No Formal quals,40-50%,0-35,6,190,N,Pass
FFF,2013B,552999,M,Ireland,Lower Than A Level,50-60%,35-55,0,80,N,Pass
FFF,2013J,99799,M,South East Region,Lower Than A Level,90-100%,0-35,5,150,N,Withdrawn
FFF,2014J,689999,M,London Region,A Level or Equivalent,20-30%,0-35,0,45,N,Pass
AAA,2013J,319563,F,South Region,A Level or Equivalent,50-60%,35-55,1,170,N,Pass
EEE,2013B,700815,M,East Midlands Region,No Formal quals,30-40%,55<=,2,80,N,Distinction
BBB,2014B,634999,M,East Anglian Region,Post Graduate Qualification,70-80%,0-35,0,90,Y,Withdrawn
DDD,2014B,525832,F,Scotland,Lower Than A Level,90-100%,35-55,3,235,N,Pass
GGG,2014J,135280,F,East Anglian Region,No Formal quals,40-50%,35-55,0,40,N,Withdrawn
AAA,2013J,630888,M,North Western Region,Post Graduate Qualification,10-20,35-55,2,240,N,Distinction
CCC,2014J,1723019,M,East Anglian Region,Lower Than A Level,10-20,35-55,0,170,Y,Pass
GGG,2014J,544092,M,East Midlands Region,No Formal quals,70-80%,55<=,5,60,N,Withdrawn
DDD,2013J,2049668,F,Scotland,Lower Than A Level,0-10%,0-35,5,75,N,Distinction
CCC,2014B,545637,F,East Anglian Region,HE Qualification,20-30%,0-35,4,270,N,Pass
FFF,2014J,559291,F,South East Region,A Level or Equivalent,20-30%,0-35,6,400,N,Pass
EEE,2013B,633270,M,Scotland,A Level or Equivalent,10-20,0-35,1,45,N,Pass
DDD,2014J,1253440,M,East Anglian Region,No Formal quals,0-10%,35-55,2,370,Y,Pass
FFF,2014J,2082180,M,Scotland,Post Graduate Qualification,30-40%,0-35,0,50,N,Pass
FFF,2014B,347210,F,South West Region,Lower Than A Level,90-100%,55<=,4,140,N,Withdrawn
DDD,2014B,557474,M,London Region,A Level or Equivalent,90-100%,35-55,0,145,N,Pass
DDD,2013J,545785,M,South Region,Post Graduate Qualification,0-10%,35-55,0,360,N,Fail
BBB,2013J,338741,M,London Region,A Level or Equivalent,90-100%,35-55,1,180,Y,Distinction
GGG,2013J,622626,M,West Midlands Region,A Level or Equivalent,50-60%,55<=,6,100,N,Pass
FFF,2013J,596332,M,Scotland,A Level or Equivalent,30-40%,55<=,0,105,N,Pass
CCC,2013J,618665,F,London Region,No Formal quals,40-50%,0-35,1,150,N,Withdrawn
BBB,2014B,624492,M,South West Region,HE Qualification,N/A,0-35,5,225,N,Withdrawn
BBB,2014B,498543,M,North Western Region,A Level or Equivalent,70-80%,35-55,1,40,N,Pass
FFF,2014J,687586,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,4,60,N,Pass
BBB,2014B,626365,M,Yorkshire Region,A Level or Equivalent,20-30%,55<=,4,360,Y,Fail
GGG,2014J,605048,F,South East Region,A Level or Equivalent,70-80%,35-55,1,110,Y,Fail
BBB,2013B,2438784,M,East Midlands Region,Lower Than A Level,20-30%,0-35,6,150,N,Distinction
BBB,2014B,583051,F,South Region,A Level or Equivalent,50-60%,35-55,1,240,N,Pass
CCC,2014B,142998,F,North Western Region,A Level or Equivalent,10-20,55<=,0,120,Y,Pass
EEE,2014J,547153,M,South East Region,A Level or Equivalent,30-40%,0-35,1,90,N,Pass
FFF,2013J,562890,M,North Western Region,Post Graduate Qualification,50-60%,0-35,6,160,N,Distinction
GGG,2013J,611176,M,Wales,Post Graduate Qualification,20-30%,35-55,2,80,Y,Withdrawn
GGG,2014J,600771,M,South Region,A Level or Equivalent,60-70%,0-35,4,420,N,Fail
EEE,2013J,2686866,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,390,N,Fail
EEE,2013J,347764,F,West Midlands Region,Lower Than A Level,10-20,35-55,0,175,N,Pass
FFF,2014B,588469,M,West Midlands Region,Lower Than A Level,50-60%,35-55,2,345,N,Distinction
GGG,2014B,698278,F,South West Region,Lower Than A Level,20-30%,55<=,2,80,N,Withdrawn
DDD,2013J,437550,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,630,Y,Distinction
FFF,2014J,584687,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,5,280,N,Pass
CCC,2014B,621615,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,345,N,Fail
DDD,2014B,537488,F,Scotland,A Level or Equivalent,40-50%,35-55,6,45,N,Withdrawn
CCC,2013J,351328,F,East Midlands Region,A Level or Equivalent,10-20,0-35,6,155,N,Fail
CCC,2013J,284540,M,London Region,A Level or Equivalent,70-80%,0-35,2,255,N,Pass
DDD,2014J,604919,F,Wales,A Level or Equivalent,90-100%,0-35,0,50,N,Withdrawn
GGG,2014J,518904,M,North Region,HE Qualification,90-100%,55<=,0,310,N,Withdrawn
DDD,2014J,592684,F,South Region,A Level or Equivalent,50-60%,0-35,0,115,N,Fail
FFF,2014J,618968,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,1,145,N,Withdrawn
FFF,2013B,694456,F,London Region,HE Qualification,80-90%,35-55,5,115,Y,Distinction
BBB,2014J,335421,F,South West Region,Post Graduate Qualification,0-10%,0-35,0,240,N,Distinction
FFF,2013J,482868,M,Wales,A Level or Equivalent,50-60%,0-35,6,115,N,Fail
GGG,2014B,188152,F,East Anglian Region,Post Graduate Qualification,0-10%,55<=,0,30,N,Pass
CCC,2014B,1913435,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,1,280,N,Pass
EEE,2013J,464592,F,East Anglian Region,A Level or Equivalent,10-20,0-35,2,60,N,Fail
GGG,2014B,570275,M,Yorkshire Region,No Formal quals,90-100%,35-55,6,55,Y,Fail
DDD,2014B,652902,M,London Region,Lower Than A Level,0-10%,0-35,0,390,N,Withdrawn
GGG,2014J,615229,M,West Midlands Region,Lower Than A Level,90-100%,35-55,2,90,N,Distinction
DDD,2014J,547445,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,5,90,Y,Withdrawn
CCC,2013J,363110,F,South East Region,No Formal quals,60-70%,0-35,6,70,N,Withdrawn
DDD,2014J,686447,F,West Midlands Region,HE Qualification,N/A,0-35,0,215,N,Pass
BBB,2014J,630211,M,Scotland,A Level or Equivalent,60-70%,0-35,5,255,N,Pass
EEE,2014J,691514,M,London Region,HE Qualification,90-100%,35-55,3,430,N,Pass
CCC,2013J,678005,F,South West Region,Post Graduate Qualification,30-40%,0-35,0,345,N,Pass
EEE,2013B,404449,M,West Midlands Region,Lower Than A Level,50-60%,0-35,5,45,Y,Withdrawn
BBB,2014J,230052,F,London Region,Lower Than A Level,20-30%,0-35,0,255,N,Pass
EEE,2013J,542574,F,South West Region,Lower Than A Level,60-70%,0-35,4,60,Y,Pass
AAA,2014J,585383,F,Scotland,A Level or Equivalent,20-30%,0-35,2,140,N,Pass
FFF,2013J,73489,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
BBB,2014B,616517,M,Wales,Post Graduate Qualification,30-40%,0-35,6,215,N,Withdrawn
BBB,2013J,443753,F,Scotland,HE Qualification,80-90%,35-55,0,215,Y,Withdrawn
BBB,2014B,248511,F,South Region,A Level or Equivalent,70-80%,0-35,0,400,N,Fail
DDD,2013J,2087747,M,West Midlands Region,No Formal quals,0-10%,35-55,4,315,N,Withdrawn
EEE,2014J,2340746,F,Scotland,Lower Than A Level,50-60%,0-35,0,220,N,Fail
AAA,2013J,1882021,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,2,60,N,Pass
FFF,2014B,2172709,F,Scotland,No Formal quals,60-70%,55<=,2,190,N,Pass
GGG,2013J,561311,M,Wales,Post Graduate Qualification,60-70%,55<=,0,175,Y,Pass
AAA,2013J,570721,M,South Region,No Formal quals,20-30%,0-35,0,585,N,Pass
GGG,2014J,100893,F,West Midlands Region,HE Qualification,60-70%,0-35,2,100,N,Pass
BBB,2013J,697192,F,Scotland,No Formal quals,20-30%,0-35,2,120,N,Distinction
EEE,2013J,698509,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,5,430,Y,Pass
CCC,2013J,605144,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,1,155,N,Pass
GGG,2014J,260077,F,North Region,No Formal quals,70-80%,55<=,3,120,N,Fail
CCC,2014B,293686,M,North Western Region,Lower Than A Level,70-80%,55<=,2,240,N,Withdrawn
CCC,2014J,619288,M,North Western Region,A Level or Equivalent,40-50%,0-35,3,200,N,Fail
DDD,2013B,610279,F,Scotland,A Level or Equivalent,0-10%,0-35,0,120,N,Fail
BBB,2014J,640109,M,South West Region,No Formal quals,30-40%,0-35,0,280,N,Pass
BBB,2014J,649215,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn
FFF,2014J,1518989,M,East Anglian Region,HE Qualification,0-10%,0-35,6,255,N,Distinction
DDD,2014B,1501577,M,Yorkshire Region,Lower Than A Level,90-100%,35-55,3,110,N,Withdrawn
BBB,2013J,593846,M,East Midlands Region,A Level or Equivalent,10-20,55<=,1,145,Y,Fail
FFF,2013B,95906,M,Ireland,Lower Than A Level,50-60%,55<=,2,60,N,Withdrawn
FFF,2014J,2142055,M,London Region,A Level or Equivalent,N/A,0-35,4,220,N,Pass
CCC,2013B,588178,M,East Anglian Region,Lower Than A Level,10-20,0-35,3,420,N,Fail
CCC,2014J,241771,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass
BBB,2014J,627057,F,South West Region,A Level or Equivalent,10-20,0-35,3,90,N,Pass
BBB,2014B,351290,M,East Midlands Region,A Level or Equivalent,10-20,0-35,6,390,Y,Distinction
DDD,2013J,631444,M,Yorkshire Region,Post Graduate Qualification,70-80%,0-35,5,175,N,Pass
AAA,2013J,608134,M,South West Region,Lower Than A Level,30-40%,0-35,1,170,N,Pass
DDD,2014B,513969,M,West Midlands Region,No Formal quals,0-10%,35-55,3,60,N,Pass
FFF,2014J,2557885,M,Wales,A Level or Equivalent,40-50%,0-35,0,85,N,Distinction
FFF,2014J,557170,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,4,205,Y,Pass
CCC,2013J,485920,M,Scotland,No Formal quals,20-30%,0-35,2,50,N,Pass
FFF,2013J,482513,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,2,160,N,Withdrawn
AAA,2014B,557172,F,North Region,HE Qualification,40-50%,55<=,2,90,N,Withdrawn
BBB,2013B,274712,F,South West Region,A Level or Equivalent,80-90%,0-35,2,50,N,Withdrawn
FFF,2013B,509148,M,South East Region,Post Graduate Qualification,60-70%,0-35,2,370,N,Pass
FFF,2014J,174222,M,East Anglian Region,HE Qualification,30-40%,0-35,0,55,N,Pass
BBB,2013J,435287,M,East Anglian Region,A Level or Equivalent,30-40%,55<=,5,60,N,Pass
GGG,2013J,2399361,M,East Midlands Region,A Level or Equivalent,50-60%,55<=,5,150,N,Pass
BBB,2014B,492900,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,6,40,N,Pass
FFF,2013J,174222,M,South West Region,A Level or Equivalent,20-30%,55<=,4,360,N,Withdrawn
GGG,2014J,602147,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
BBB,2013B,2326475,M,London Region,A Level or Equivalent,N/A,35-55,5,360,N,Distinction
CCC,2013J,628888,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,5,60,N,Withdrawn
AAA,2014B,509327,F,London Region,A Level or Equivalent,70-80%,0-35,3,210,N,Withdrawn
GGG,2014B,588914,M,Yorkshire Region,A Level or Equivalent,80-90%,55<=,4,655,Y,Pass
DDD,2013J,690359,F,London Region,A Level or Equivalent,10-20,35-55,4,310,N,Distinction
FFF,2014J,575512,M,Wales,Lower Than A Level,30-40%,0-35,0,390,N,Pass
BBB,2014J,570732,F,South East Region,A Level or Equivalent,N/A,55<=,5,220,Y,Distinction
BBB,2014B,683203,M,South East Region,A Level or Equivalent,80-90%,0-35,1,355,N,Fail
EEE,2014J,2474006,M,Scotland,A Level or Equivalent,90-100%,0-35,5,270,N,Pass
BBB,2013J,697257,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,3,120,N,Pass
FFF,2014B,694792,F,London Region,A Level or Equivalent,80-90%,35-55,3,390,Y,Distinction
AAA,2013J,559454,M,South West Region,HE Qualification,70-80%,0-35,0,130,Y,Pass
AAA,2013J,573860,F,West Midlands Region,Lower Than A Level,10-20,35-55,5,155,N,Withdrawn
CCC,2014J,2694139,F,North Western Region,HE Qualification,10-20,35-55,6,115,N,Pass
GGG,2013J,635100,M,Scotland,HE Qualification,30-40%,35-55,5,175,Y,Withdrawn
EEE,2014J,686766,M,Scotland,No Formal quals,40-50%,0-35,3,315,Y,Distinction
DDD,2014B,681716,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,6,110,N,Fail
FFF,2014J,605930,M,Wales,Lower Than A Level,70-80%,0-35,0,310,Y,Pass
EEE,2013J,284636,M,London Region,A Level or Equivalent,0-10%,0-35,0,480,Y,Withdrawn
DDD,2013B,593976,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,2,80,Y,Fail
FFF,2014J,366771,F,South Region,A Level or Equivalent,N/A,55<=,6,280,N,Withdrawn
DDD,2013J,633504,M,South Region,A Level or Equivalent,30-40%,55<=,6,235,N,Withdrawn
DDD,2013J,646618,F,South West Region,No Formal quals,20-30%,35-55,0,140,N,Fail
DDD,2013J,640975,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,1,45,N,Pass
GGG,2013J,624256,F,Ireland,A Level or Equivalent,70-80%,35-55,0,175,Y,Pass
EEE,2014J,574820,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,180,N,Pass
CCC,2013B,523857,M,London Region,A Level or Equivalent,80-90%,0-35,0,100,N,Pass
DDD,2014B,648136,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,1,170,N,Distinction
CCC,2014J,489104,M,East Midlands Region,Lower Than A Level,50-60%,55<=,1,180,N,Distinction
BBB,2014J,153110,M,South West Region,A Level or Equivalent,90-100%,0-35,0,240,N,Fail
CCC,2013J,683144,M,South East Region,A Level or Equivalent,0-10%,0-35,3,60,N,Pass
CCC,2014J,511807,F,South East Region,HE Qualification,30-40%,35-55,4,170,Y,Withdrawn
GGG,2013J,581490,M,Wales,A Level or Equivalent,70-80%,35-55,1,60,N,Pass
CCC,2014J,308807,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,1,90,Y,Withdrawn
FFF,2014J,677491,F,Scotland,Lower Than A Level,80-90%,0-35,6,240,N,Withdrawn
BBB,2014J,604164,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,50,N,Pass
DDD,2014B,391419,F,South West Region,A Level or Equivalent,20-30%,35-55,2,315,N,Distinction
CCC,2013J,595018,M,London Region,A Level or Equivalent,80-90%,0-35,5,105,N,Withdrawn
GGG,2013J,629820,M,South West Region,Lower Than A Level,80-90%,55<=,1,345,N,Distinction
CCC,2014J,418486,M,London Region,A Level or Equivalent,90-100%,0-35,3,200,N,Distinction
FFF,2014J,684459,F,London Region,A Level or Equivalent,50-60%,0-35,6,280,N,Distinction
CCC,2014J,684592,M,Scotland,Lower Than A Level,50-60%,0-35,6,140,N,Distinction
FFF,2013J,642633,F,London Region,No Formal quals,60-70%,0-35,6,170,Y,Withdrawn
DDD,2014J,67685,M,Ireland,Post Graduate Qualification,90-100%,55<=,2,140,N,Withdrawn
FFF,2013J,367348,F,Wales,HE Qualification,80-90%,0-35,0,50,N,Pass
BBB,2013J,482751,F,London Region,A Level or Equivalent,30-40%,0-35,0,40,N,Withdrawn
FFF,2014J,685339,F,London Region,Lower Than A Level,50-60%,0-35,3,120,N,Distinction
GGG,2014J,535047,F,London Region,Lower Than A Level,0-10%,0-35,4,120,Y,Fail
FFF,2013B,409733,F,North Western Region,No Formal quals,30-40%,0-35,5,155,N,Fail
DDD,2013J,621384,M,East Anglian Region,HE Qualification,70-80%,0-35,5,205,N,Pass
EEE,2014B,549424,M,East Midlands Region,A Level or Equivalent,20-30%,55<=,6,75,N,Pass
AAA,2014J,655546,F,London Region,A Level or Equivalent,50-60%,35-55,0,135,N,Distinction
FFF,2014B,541783,F,South Region,HE Qualification,40-50%,0-35,2,170,N,Withdrawn
CCC,2013B,675516,F,London Region,A Level or Equivalent,70-80%,0-35,0,130,N,Withdrawn
DDD,2013J,583202,F,West Midlands Region,Post Graduate Qualification,90-100%,0-35,6,325,Y,Pass
DDD,2013B,534323,M,Scotland,A Level or Equivalent,20-30%,0-35,0,325,N,Withdrawn
AAA,2013J,557053,M,South Region,Lower Than A Level,30-40%,55<=,0,345,Y,Pass
FFF,2013B,556892,F,West Midlands Region,No Formal quals,20-30%,0-35,5,370,Y,Withdrawn
CCC,2013J,567312,F,Scotland,Post Graduate Qualification,20-30%,0-35,1,70,N,Pass
CCC,2013J,619292,M,Scotland,A Level or Equivalent,0-10%,55<=,5,170,N,Pass
EEE,2014B,514300,M,South West Region,A Level or Equivalent,30-40%,0-35,0,85,N,Distinction
DDD,2013B,598555,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,30,N,Fail
GGG,2014J,611635,M,South Region,A Level or Equivalent,20-30%,0-35,2,360,N,Pass
FFF,2013J,596542,M,South West Region,HE Qualification,50-60%,35-55,3,150,N,Fail
BBB,2014J,507359,M,Scotland,Lower Than A Level,80-90%,55<=,2,215,N,Withdrawn
GGG,2014B,601558,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,2,90,N,Withdrawn
FFF,2014J,602806,M,Yorkshire Region,Post Graduate Qualification,0-10%,0-35,5,430,Y,Distinction
CCC,2014B,596947,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,310,Y,Pass
AAA,2014B,558326,M,South Region,A Level or Equivalent,0-10%,35-55,1,430,Y,Pass
BBB,2014B,567979,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,210,N,Withdrawn
DDD,2014J,556987,F,South East Region,A Level or Equivalent,80-90%,35-55,0,655,N,Pass
GGG,2014J,623263,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,220,N,Pass
BBB,2014B,67505,M,Wales,Lower Than A Level,40-50%,0-35,2,145,N,Pass
BBB,2014B,587008,M,South East Region,Lower Than A Level,N/A,0-35,6,180,Y,Pass
BBB,2013B,567681,F,Yorkshire Region,A Level or Equivalent,80-90%,35-55,1,255,N,Distinction
GGG,2014J,40508,M,East Anglian Region,No Formal quals,10-20,0-35,0,115,Y,Pass
CCC,2014B,2389267,F,Wales,A Level or Equivalent,80-90%,0-35,2,200,N,Withdrawn
GGG,2014J,200588,M,Wales,Lower Than A Level,50-60%,0-35,2,310,Y,Distinction
BBB,2013B,435780,M,Wales,No Formal quals,50-60%,35-55,2,120,Y,Fail
AAA,2014B,551031,M,Yorkshire Region,HE Qualification,10-20,55<=,5,390,Y,Withdrawn
CCC,2014B,682543,M,North Western Region,Lower Than A Level,N/A,0-35,3,40,N,Pass
BBB,2014J,609403,F,South Region,A Level or Equivalent,10-20,35-55,0,345,N,Withdrawn
BBB,2014J,674640,M,South East Region,A Level or Equivalent,80-90%,0-35,0,200,N,Withdrawn
GGG,2013J,625953,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass
GGG,2014J,551242,M,Ireland,Lower Than A Level,30-40%,0-35,4,655,N,Pass
DDD,2014J,677950,M,North Western Region,A Level or Equivalent,90-100%,35-55,5,105,N,Distinction
DDD,2014B,149741,F,East Midlands Region,A Level or Equivalent,20-30%,35-55,3,105,Y,Distinction
DDD,2013J,560921,F,Scotland,Lower Than A Level,10-20,0-35,0,655,N,Pass
DDD,2014J,397557,M,Scotland,No Formal quals,20-30%,55<=,0,90,N,Fail
FFF,2014J,644191,M,Scotland,Lower Than A Level,0-10%,55<=,2,150,N,Fail
FFF,2014J,632379,M,South East Region,A Level or Equivalent,40-50%,55<=,2,140,N,Fail
CCC,2014J,602616,F,London Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn
FFF,2013J,279653,M,Wales,No Formal quals,10-20,0-35,4,95,Y,Pass
DDD,2014J,650370,F,South West Region,No Formal quals,90-100%,0-35,0,280,N,Withdrawn
CCC,2014J,572845,M,Ireland,Post Graduate Qualification,70-80%,0-35,5,315,Y,Pass
DDD,2013J,588145,M,South Region,A Level or Equivalent,30-40%,55<=,0,165,N,Distinction
BBB,2014J,488968,M,Yorkshire Region,No Formal quals,60-70%,35-55,5,390,Y,Distinction
